Arrival Date,Arrival Date (Day),Arrival Date (Hour),Arrival Date (Minute),Arrival Date (Month),Arrival Date (Quarter),Arrival Date (Second),Arrival Date (Week),Arrival Date (Year),Arrival Date (Epoch days),Arrival Date (Epoch seconds),Dispatch Date,Dispatch Date (Day),Dispatch Date (Hour),Dispatch Date (Minute),Dispatch Date (Month),Dispatch Date (Quarter),Dispatch Date (Second),Dispatch Date (Week),Dispatch Date (Year),Dispatch Date (Epoch days),Dispatch Date (Epoch seconds),From Source,Ordered ID,To Destination,Truck ID,Warehouse IDs
"",,,,,,,,,0,0,18/1/2019,18,00,00,01,1,00,03,2019,17914,1547769600,PROVIDER1021,ORD2182,WNE1001,TRU1008,WNE1001
20/1/2019,20,00,00,01,1,00,03,2019,17916,1547942400,19/1/2019,19,00,00,01,1,00,03,2019,17915,1547856000,PROVIDER1022,ORD2183,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,20/1/2019,20,00,00,01,1,00,03,2019,17916,1547942400,PROVIDER1021,ORD2184,WNE1001,TRU1008,WNE1001
22/1/2019,22,00,00,01,1,00,04,2019,17918,1548115200,21/1/2019,21,00,00,01,1,00,03,2019,17917,1548028800,PROVIDER1021,ORD2185,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,22/1/2019,22,00,00,01,1,00,04,2019,17918,1548115200,PROVIDER1022,ORD2186,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,23/1/2019,23,00,00,01,1,00,04,2019,17919,1548201600,PROVIDER1021,ORD2187,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,24/1/2019,24,00,00,01,1,00,04,2019,17920,1548288000,PROVIDER1021,ORD2188,WNE1001,TRU1008,WNE1001
26/1/2019,26,00,00,01,1,00,04,2019,17922,1548460800,25/1/2019,25,00,00,01,1,00,04,2019,17921,1548374400,PROVIDER1021,ORD2189,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,26/1/2019,26,00,00,01,1,00,04,2019,17922,1548460800,PROVIDER1021,ORD2190,WNE1001,TRU1008,WNE1001
28/1/2019,28,00,00,01,1,00,04,2019,17924,1548633600,27/1/2019,27,00,00,01,1,00,04,2019,17923,1548547200,PROVIDER1021,ORD2191,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,28/1/2019,28,00,00,01,1,00,04,2019,17924,1548633600,PROVIDER1021,ORD2192,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,29/1/2019,29,00,00,01,1,00,05,2019,17925,1548720000,PROVIDER1021,ORD2193,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,30/1/2019,30,00,00,01,1,00,05,2019,17926,1548806400,PROVIDER1021,ORD2194,WNE1001,TRU1008,WNE1001
1/2/2019,01,00,00,02,1,00,05,2019,17928,1548979200,31/1/2019,31,00,00,01,1,00,05,2019,17927,1548892800,PROVIDER1021,ORD2195,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,1/2/2019,01,00,00,02,1,00,05,2019,17928,1548979200,PROVIDER1021,ORD2196,WNE1001,TRU1008,WNE1001
3/2/2019,03,00,00,02,1,00,05,2019,17930,1549152000,2/2/2019,02,00,00,02,1,00,05,2019,17929,1549065600,PROVIDER1021,ORD2197,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,3/2/2019,03,00,00,02,1,00,05,2019,17930,1549152000,PROVIDER1021,ORD2198,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,4/2/2019,04,00,00,02,1,00,05,2019,17931,1549238400,PROVIDER1021,ORD2199,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,5/2/2019,05,00,00,02,1,00,06,2019,17932,1549324800,PROVIDER1021,ORD2200,WNE1001,TRU1008,WNE1001
7/2/2019,07,00,00,02,1,00,06,2019,17934,1549497600,6/2/2019,06,00,00,02,1,00,06,2019,17933,1549411200,PROVIDER1022,ORD2201,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,7/2/2019,07,00,00,02,1,00,06,2019,17934,1549497600,PROVIDER1022,ORD2202,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,8/2/2019,08,00,00,02,1,00,06,2019,17935,1549584000,PROVIDER1022,ORD2203,WNE1001,TRU1008,WNE1001
10/2/2019,10,00,00,02,1,00,06,2019,17937,1549756800,9/2/2019,09,00,00,02,1,00,06,2019,17936,1549670400,PROVIDER1022,ORD2204,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,10/2/2019,10,00,00,02,1,00,06,2019,17937,1549756800,PROVIDER1022,ORD2205,WNE1001,TRU1008,WNE1001
12/2/2019,12,00,00,02,1,00,07,2019,17939,1549929600,11/2/2019,11,00,00,02,1,00,06,2019,17938,1549843200,PROVIDER1022,ORD2206,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,12/2/2019,12,00,00,02,1,00,07,2019,17939,1549929600,PROVIDER1022,ORD2207,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,13/2/2019,13,00,00,02,1,00,07,2019,17940,1550016000,PROVIDER1022,ORD2208,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,14/2/2019,14,00,00,02,1,00,07,2019,17941,1550102400,PROVIDER1022,ORD2209,WNE1001,TRU1008,WNE1001
16/2/2019,16,00,00,02,1,00,07,2019,17943,1550275200,15/2/2019,15,00,00,02,1,00,07,2019,17942,1550188800,PROVIDER1022,ORD2210,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,16/2/2019,16,00,00,02,1,00,07,2019,17943,1550275200,PROVIDER1022,ORD2211,WNE1001,TRU1008,WNE1001
18/2/2019,18,00,00,02,1,00,07,2019,17945,1550448000,17/2/2019,17,00,00,02,1,00,07,2019,17944,1550361600,PROVIDER1022,ORD2212,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,18/2/2019,18,00,00,02,1,00,07,2019,17945,1550448000,PROVIDER1022,ORD2213,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,19/2/2019,19,00,00,02,1,00,08,2019,17946,1550534400,PROVIDER1022,ORD2214,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,20/2/2019,20,00,00,02,1,00,08,2019,17947,1550620800,PROVIDER1022,ORD2215,WNE1001,TRU1008,WNE1001
22/2/2019,22,00,00,02,1,00,08,2019,17949,1550793600,21/2/2019,21,00,00,02,1,00,08,2019,17948,1550707200,PROVIDER1022,ORD2216,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,22/2/2019,22,00,00,02,1,00,08,2019,17949,1550793600,PROVIDER1022,ORD2217,WNE1001,TRU1008,WNE1001
24/2/2019,24,00,00,02,1,00,08,2019,17951,1550966400,23/2/2019,23,00,00,02,1,00,08,2019,17950,1550880000,PROVIDER1022,ORD2218,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,24/2/2019,24,00,00,02,1,00,08,2019,17951,1550966400,PROVIDER1022,ORD2219,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,25/2/2019,25,00,00,02,1,00,08,2019,17952,1551052800,PROVIDER1022,ORD2220,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,26/2/2019,26,00,00,02,1,00,09,2019,17953,1551139200,PROVIDER1022,ORD2221,WNE1001,TRU1008,WNE1001
28/2/2019,28,00,00,02,1,00,09,2019,17955,1551312000,27/2/2019,27,00,00,02,1,00,09,2019,17954,1551225600,PROVIDER1022,ORD2222,WNE1001,TRU1008,WNE1001
1/3/2019,01,00,00,03,1,00,09,2019,17956,1551398400,28/2/2019,28,00,00,02,1,00,09,2019,17955,1551312000,PROVIDER1022,ORD2223,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,1/3/2019,01,00,00,03,1,00,09,2019,17956,1551398400,PROVIDER1022,ORD2224,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,2/3/2019,02,00,00,03,1,00,09,2019,17957,1551484800,PROVIDER1022,ORD2225,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,3/3/2019,03,00,00,03,1,00,09,2019,17958,1551571200,PROVIDER1022,ORD2226,WNE1001,TRU1008,WNE1001
5/3/2019,05,00,00,03,1,00,10,2019,17960,1551744000,4/3/2019,04,00,00,03,1,00,09,2019,17959,1551657600,PROVIDER1022,ORD2227,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,5/3/2019,05,00,00,03,1,00,10,2019,17960,1551744000,PROVIDER1022,ORD2228,WNE1001,TRU1008,WNE1001
7/3/2019,07,00,00,03,1,00,10,2019,17962,1551916800,6/3/2019,06,00,00,03,1,00,10,2019,17961,1551830400,PROVIDER1022,ORD2229,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,7/3/2019,07,00,00,03,1,00,10,2019,17962,1551916800,PROVIDER1022,ORD2230,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,8/3/2019,08,00,00,03,1,00,10,2019,17963,1552003200,PROVIDER1022,ORD2231,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,9/3/2019,09,00,00,03,1,00,10,2019,17964,1552089600,PROVIDER1022,ORD2232,WNE1001,TRU1008,WNE1001
11/3/2019,11,00,00,03,1,00,10,2019,17966,1552262400,10/3/2019,10,00,00,03,1,00,10,2019,17965,1552176000,PROVIDER1022,ORD2233,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,11/3/2019,11,00,00,03,1,00,10,2019,17966,1552262400,PROVIDER1022,ORD2234,WNE1001,TRU1008,WNE1001
13/3/2019,13,00,00,03,1,00,11,2019,17968,1552435200,12/3/2019,12,00,00,03,1,00,11,2019,17967,1552348800,PROVIDER1022,ORD2235,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,13/3/2019,13,00,00,03,1,00,11,2019,17968,1552435200,PROVIDER1021,ORD2236,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,14/3/2019,14,00,00,03,1,00,11,2019,17969,1552521600,PROVIDER1021,ORD2237,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,15/3/2019,15,00,00,03,1,00,11,2019,17970,1552608000,PROVIDER1021,ORD2238,WNE1001,TRU1008,WNE1001
17/3/2019,17,00,00,03,1,00,11,2019,17972,1552780800,16/3/2019,16,00,00,03,1,00,11,2019,17971,1552694400,PROVIDER1021,ORD2239,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,17/3/2019,17,00,00,03,1,00,11,2019,17972,1552780800,PROVIDER1021,ORD2240,WNE1001,TRU1008,WNE1001
19/3/2019,19,00,00,03,1,00,12,2019,17974,1552953600,18/3/2019,18,00,00,03,1,00,11,2019,17973,1552867200,PROVIDER1022,ORD2241,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,19/3/2019,19,00,00,03,1,00,12,2019,17974,1552953600,PROVIDER1021,ORD2242,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,20/3/2019,20,00,00,03,1,00,12,2019,17975,1553040000,PROVIDER1022,ORD2243,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,21/3/2019,21,00,00,03,1,00,12,2019,17976,1553126400,PROVIDER1022,ORD2244,WNE1001,TRU1008,WNE1001
23/3/2019,23,00,00,03,1,00,12,2019,17978,1553299200,22/3/2019,22,00,00,03,1,00,12,2019,17977,1553212800,PROVIDER1022,ORD2245,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,23/3/2019,23,00,00,03,1,00,12,2019,17978,1553299200,PROVIDER1022,ORD2246,WNE1001,TRU1008,WNE1001
25/3/2019,25,00,00,03,1,00,12,2019,17980,1553472000,24/3/2019,24,00,00,03,1,00,12,2019,17979,1553385600,PROVIDER1022,ORD2247,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,25/3/2019,25,00,00,03,1,00,12,2019,17980,1553472000,PROVIDER1022,ORD2248,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,26/3/2019,26,00,00,03,1,00,13,2019,17981,1553558400,PROVIDER1022,ORD2249,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,27/3/2019,27,00,00,03,1,00,13,2019,17982,1553644800,PROVIDER1022,ORD2250,WNE1001,TRU1008,WNE1001
29/3/2019,29,00,00,03,1,00,13,2019,17984,1553817600,28/3/2019,28,00,00,03,1,00,13,2019,17983,1553731200,PROVIDER1022,ORD2251,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,29/3/2019,29,00,00,03,1,00,13,2019,17984,1553817600,PROVIDER1022,ORD2252,WNE1001,TRU1008,WNE1001
31/3/2019,31,00,00,03,1,00,13,2019,17986,1553990400,30/3/2019,30,00,00,03,1,00,13,2019,17985,1553904000,PROVIDER1022,ORD2253,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,31/3/2019,31,00,00,03,1,00,13,2019,17986,1553990400,PROVIDER1022,ORD2254,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,1/4/2019,01,00,00,04,2,00,13,2019,17987,1554076800,PROVIDER1022,ORD2255,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,2/4/2019,02,00,00,04,2,00,14,2019,17988,1554163200,PROVIDER1022,ORD2256,WNE1001,TRU1008,WNE1001
4/4/2019,04,00,00,04,2,00,14,2019,17990,1554336000,3/4/2019,03,00,00,04,2,00,14,2019,17989,1554249600,PROVIDER1022,ORD2257,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,4/4/2019,04,00,00,04,2,00,14,2019,17990,1554336000,PROVIDER1022,ORD2258,WNE1001,TRU1008,WNE1001
6/4/2019,06,00,00,04,2,00,14,2019,17992,1554508800,5/4/2019,05,00,00,04,2,00,14,2019,17991,1554422400,PROVIDER1022,ORD2259,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,6/4/2019,06,00,00,04,2,00,14,2019,17992,1554508800,PROVIDER1022,ORD2260,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,7/4/2019,07,00,00,04,2,00,14,2019,17993,1554595200,PROVIDER1022,ORD2261,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,8/4/2019,08,00,00,04,2,00,14,2019,17994,1554681600,PROVIDER1022,ORD2262,WNE1001,TRU1008,WNE1001
10/4/2019,10,00,00,04,2,00,15,2019,17996,1554854400,9/4/2019,09,00,00,04,2,00,15,2019,17995,1554768000,PROVIDER1022,ORD2263,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,10/4/2019,10,00,00,04,2,00,15,2019,17996,1554854400,PROVIDER1022,ORD2264,WNE1001,TRU1008,WNE1001
12/4/2019,12,00,00,04,2,00,15,2019,17998,1555027200,11/4/2019,11,00,00,04,2,00,15,2019,17997,1554940800,PROVIDER1022,ORD2265,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,12/4/2019,12,00,00,04,2,00,15,2019,17998,1555027200,PROVIDER1022,ORD2266,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,13/4/2019,13,00,00,04,2,00,15,2019,17999,1555113600,PROVIDER1022,ORD2267,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,14/4/2019,14,00,00,04,2,00,15,2019,18000,1555200000,PROVIDER1022,ORD2268,WNE1001,TRU1008,WNE1001
16/4/2019,16,00,00,04,2,00,16,2019,18002,1555372800,15/4/2019,15,00,00,04,2,00,15,2019,18001,1555286400,PROVIDER1022,ORD2269,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,16/4/2019,16,00,00,04,2,00,16,2019,18002,1555372800,PROVIDER1022,ORD2270,WNE1001,TRU1008,WNE1001
18/4/2019,18,00,00,04,2,00,16,2019,18004,1555545600,17/4/2019,17,00,00,04,2,00,16,2019,18003,1555459200,PROVIDER1022,ORD2271,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,18/4/2019,18,00,00,04,2,00,16,2019,18004,1555545600,PROVIDER1022,ORD2272,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,19/4/2019,19,00,00,04,2,00,16,2019,18005,1555632000,PROVIDER1022,ORD2273,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,20/4/2019,20,00,00,04,2,00,16,2019,18006,1555718400,PROVIDER1022,ORD2274,WNE1001,TRU1008,WNE1001
22/4/2019,22,00,00,04,2,00,16,2019,18008,1555891200,21/4/2019,21,00,00,04,2,00,16,2019,18007,1555804800,PROVIDER1022,ORD2275,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,22/4/2019,22,00,00,04,2,00,16,2019,18008,1555891200,PROVIDER1021,ORD2276,WNE1001,TRU1008,WNE1001
24/4/2019,24,00,00,04,2,00,17,2019,18010,1556064000,23/4/2019,23,00,00,04,2,00,17,2019,18009,1555977600,PROVIDER1022,ORD2277,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,24/4/2019,24,00,00,04,2,00,17,2019,18010,1556064000,PROVIDER1022,ORD2278,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,25/4/2019,25,00,00,04,2,00,17,2019,18011,1556150400,PROVIDER1022,ORD2279,WNE1001,TRU1008,WNE1001
"",,,,,,,,,0,0,26/4/2019,26,00,00,04,2,00,17,2019,18012,1556236800,PROVIDER1022,ORD2280,WNE1001,TRU1008,WNE1001
29/4/2019,29,00,00,04,2,00,17,2019,18015,1556496000,27/4/2019,27,00,00,04,2,00,17,2019,18013,1556323200,PROVIDER1021,ORD2281,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,28/4/2019,28,00,00,04,2,00,17,2019,18014,1556409600,PROVIDER1021,ORD2282,WSW1001,TRU1009,WSW1001
1/5/2019,01,00,00,05,2,00,18,2019,18017,1556668800,29/4/2019,29,00,00,04,2,00,17,2019,18015,1556496000,PROVIDER1021,ORD2283,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,30/4/2019,30,00,00,04,2,00,18,2019,18016,1556582400,PROVIDER1021,ORD2284,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,1/5/2019,01,00,00,05,2,00,18,2019,18017,1556668800,PROVIDER1021,ORD2285,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,2/5/2019,02,00,00,05,2,00,18,2019,18018,1556755200,PROVIDER1022,ORD2286,WSW1001,TRU1009,WSW1001
5/5/2019,05,00,00,05,2,00,18,2019,18021,1557014400,3/5/2019,03,00,00,05,2,00,18,2019,18019,1556841600,PROVIDER1022,ORD2287,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,4/5/2019,04,00,00,05,2,00,18,2019,18020,1556928000,PROVIDER1022,ORD2288,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,5/5/2019,05,00,00,05,2,00,18,2019,18021,1557014400,PROVIDER1022,ORD2289,WSW1001,TRU1009,WSW1001
8/5/2019,08,00,00,05,2,00,19,2019,18024,1557273600,6/5/2019,06,00,00,05,2,00,18,2019,18022,1557100800,PROVIDER1022,ORD2290,WSW1001,TRU1009,WSW1001
9/5/2019,09,00,00,05,2,00,19,2019,18025,1557360000,7/5/2019,07,00,00,05,2,00,19,2019,18023,1557187200,PROVIDER1022,ORD2291,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,8/5/2019,08,00,00,05,2,00,19,2019,18024,1557273600,PROVIDER1022,ORD2292,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,9/5/2019,09,00,00,05,2,00,19,2019,18025,1557360000,PROVIDER1022,ORD2293,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,10/5/2019,10,00,00,05,2,00,19,2019,18026,1557446400,PROVIDER1022,ORD2294,WSW1001,TRU1009,WSW1001
13/5/2019,13,00,00,05,2,00,19,2019,18029,1557705600,11/5/2019,11,00,00,05,2,00,19,2019,18027,1557532800,PROVIDER1022,ORD2295,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,12/5/2019,12,00,00,05,2,00,19,2019,18028,1557619200,PROVIDER1022,ORD2296,WSW1001,TRU1009,WSW1001
15/5/2019,15,00,00,05,2,00,20,2019,18031,1557878400,13/5/2019,13,00,00,05,2,00,19,2019,18029,1557705600,PROVIDER1021,ORD2297,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,14/5/2019,14,00,00,05,2,00,20,2019,18030,1557792000,PROVIDER1021,ORD2298,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,15/5/2019,15,00,00,05,2,00,20,2019,18031,1557878400,PROVIDER1021,ORD2299,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,16/5/2019,16,00,00,05,2,00,20,2019,18032,1557964800,PROVIDER1021,ORD2300,WSW1001,TRU1009,WSW1001
19/5/2019,19,00,00,05,2,00,20,2019,18035,1558224000,17/5/2019,17,00,00,05,2,00,20,2019,18033,1558051200,PROVIDER1021,ORD2301,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,18/5/2019,18,00,00,05,2,00,20,2019,18034,1558137600,PROVIDER1022,ORD2302,WSW1001,TRU1009,WSW1001
21/5/2019,21,00,00,05,2,00,21,2019,18037,1558396800,19/5/2019,19,00,00,05,2,00,20,2019,18035,1558224000,PROVIDER1022,ORD2303,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,20/5/2019,20,00,00,05,2,00,20,2019,18036,1558310400,PROVIDER1022,ORD2304,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,21/5/2019,21,00,00,05,2,00,21,2019,18037,1558396800,PROVIDER1022,ORD2305,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,22/5/2019,22,00,00,05,2,00,21,2019,18038,1558483200,PROVIDER1022,ORD2306,WSW1001,TRU1009,WSW1001
25/5/2019,25,00,00,05,2,00,21,2019,18041,1558742400,23/5/2019,23,00,00,05,2,00,21,2019,18039,1558569600,PROVIDER1022,ORD2307,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,24/5/2019,24,00,00,05,2,00,21,2019,18040,1558656000,PROVIDER1022,ORD2308,WSW1001,TRU1009,WSW1001
27/5/2019,27,00,00,05,2,00,21,2019,18043,1558915200,25/5/2019,25,00,00,05,2,00,21,2019,18041,1558742400,PROVIDER1022,ORD2309,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,26/5/2019,26,00,00,05,2,00,21,2019,18042,1558828800,PROVIDER1022,ORD2310,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,27/5/2019,27,00,00,05,2,00,21,2019,18043,1558915200,PROVIDER1022,ORD2311,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,28/5/2019,28,00,00,05,2,00,22,2019,18044,1559001600,PROVIDER1022,ORD2312,WSW1001,TRU1009,WSW1001
31/5/2019,31,00,00,05,2,00,22,2019,18047,1559260800,29/5/2019,29,00,00,05,2,00,22,2019,18045,1559088000,PROVIDER1021,ORD2313,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,30/5/2019,30,00,00,05,2,00,22,2019,18046,1559174400,PROVIDER1022,ORD2314,WSW1001,TRU1009,WSW1001
2/6/2019,02,00,00,06,2,00,22,2019,18049,1559433600,31/5/2019,31,00,00,05,2,00,22,2019,18047,1559260800,PROVIDER1022,ORD2315,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,1/6/2019,01,00,00,06,2,00,22,2019,18048,1559347200,PROVIDER1021,ORD2316,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,2/6/2019,02,00,00,06,2,00,22,2019,18049,1559433600,PROVIDER1021,ORD2317,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,3/6/2019,03,00,00,06,2,00,22,2019,18050,1559520000,PROVIDER1022,ORD2318,WSW1001,TRU1009,WSW1001
6/6/2019,06,00,00,06,2,00,23,2019,18053,1559779200,4/6/2019,04,00,00,06,2,00,23,2019,18051,1559606400,PROVIDER1022,ORD2319,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,5/6/2019,05,00,00,06,2,00,23,2019,18052,1559692800,PROVIDER1021,ORD2320,WSW1001,TRU1009,WSW1001
8/6/2019,08,00,00,06,2,00,23,2019,18055,1559952000,6/6/2019,06,00,00,06,2,00,23,2019,18053,1559779200,PROVIDER1022,ORD2321,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,7/6/2019,07,00,00,06,2,00,23,2019,18054,1559865600,PROVIDER1022,ORD2322,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,8/6/2019,08,00,00,06,2,00,23,2019,18055,1559952000,PROVIDER1022,ORD2323,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,9/6/2019,09,00,00,06,2,00,23,2019,18056,1560038400,PROVIDER1022,ORD2324,WSW1001,TRU1009,WSW1001
12/6/2019,12,00,00,06,2,00,24,2019,18059,1560297600,10/6/2019,10,00,00,06,2,00,23,2019,18057,1560124800,PROVIDER1022,ORD2325,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,11/6/2019,11,00,00,06,2,00,24,2019,18058,1560211200,PROVIDER1022,ORD2326,WSW1001,TRU1009,WSW1001
14/6/2019,14,00,00,06,2,00,24,2019,18061,1560470400,12/6/2019,12,00,00,06,2,00,24,2019,18059,1560297600,PROVIDER1022,ORD2327,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,13/6/2019,13,00,00,06,2,00,24,2019,18060,1560384000,PROVIDER1022,ORD2328,WSW1001,TRU1009,WSW1001
16/6/2019,16,00,00,06,2,00,24,2019,18063,1560643200,14/6/2019,14,00,00,06,2,00,24,2019,18061,1560470400,PROVIDER1022,ORD2329,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,15/6/2019,15,00,00,06,2,00,24,2019,18062,1560556800,PROVIDER1022,ORD2330,WSW1001,TRU1009,WSW1001
18/6/2019,18,00,00,06,2,00,25,2019,18065,1560816000,16/6/2019,16,00,00,06,2,00,24,2019,18063,1560643200,PROVIDER1022,ORD2331,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,17/6/2019,17,00,00,06,2,00,24,2019,18064,1560729600,PROVIDER1022,ORD2332,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,18/6/2019,18,00,00,06,2,00,25,2019,18065,1560816000,PROVIDER1022,ORD2333,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,19/6/2019,19,00,00,06,2,00,25,2019,18066,1560902400,PROVIDER1022,ORD2334,WSW1001,TRU1009,WSW1001
22/6/2019,22,00,00,06,2,00,25,2019,18069,1561161600,20/6/2019,20,00,00,06,2,00,25,2019,18067,1560988800,PROVIDER1022,ORD2335,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,21/6/2019,21,00,00,06,2,00,25,2019,18068,1561075200,PROVIDER1022,ORD2336,WSW1001,TRU1009,WSW1001
24/6/2019,24,00,00,06,2,00,25,2019,18071,1561334400,22/6/2019,22,00,00,06,2,00,25,2019,18069,1561161600,PROVIDER1022,ORD2337,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,23/6/2019,23,00,00,06,2,00,25,2019,18070,1561248000,PROVIDER1022,ORD2338,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,24/6/2019,24,00,00,06,2,00,25,2019,18071,1561334400,PROVIDER1022,ORD2339,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,25/6/2019,25,00,00,06,2,00,26,2019,18072,1561420800,PROVIDER1022,ORD2340,WSW1001,TRU1009,WSW1001
28/6/2019,28,00,00,06,2,00,26,2019,18075,1561680000,26/6/2019,26,00,00,06,2,00,26,2019,18073,1561507200,PROVIDER1021,ORD2341,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,27/6/2019,27,00,00,06,2,00,26,2019,18074,1561593600,PROVIDER1021,ORD2342,WSW1001,TRU1009,WSW1001
